1136;VLA-TEC2_E5_TR70-G5_T_VB_C30
1137;VLA-TEC2_E5_TR70-G5_T_VC_C30
1138;VLA-TEC2_E5_TR70-G5_T_IA_C30
1139;VLA-TEC2_E5_TR70-G5_T_IB_C30
1140;VLA-TEC2_E5_TR70-G5_T_IC_C30
1141;VLA-TEC2_E5_TR70-G5_T_VA-B_C30
1142;VLA-TEC2_E5_TR70-G5_T_VB-C_C30
1143;VLA-TEC2_E5_TR70-G5_T_VC-A_C30
1144;VLA-TEC2_E5_TR6_T_EP_C30
1145;VLA-TEC2_E5_TR6_T_EQ_C30
1146;VLA-TEC2_E5_TR6_T_F_C30
1147;VLA-TEC2_E5_TR6_T_VA_C30
1148;VLA-TEC2_E5_TR6_T_VB_C30
1149;VLA-TEC2_E5_TR6_T_VC_C30
1150;VLA-TEC2_E5_TR6_T_IA_C30
1151;VLA-TEC2_E5_TR6_T_IB_C30
1152;VLA-TEC2_E5_TR6_T_IC_C30
1153;VLA-TEC2_E5_TR6_T_VA-B_C30
1154;VLA-TEC2_E5_TR6_T_VB-C_C30
1155;VLA-TEC2_E5_TR6_T_VC-A_C30
1156;VLA-TEC2_E5_TR70-G6_T_EP_C30
1157;VLA-TEC2_E5_TR70-G6_T_EQ_C30
1158;VLA-TEC2_E5_TR70-G6_T_F_C30
1159;VLA-TEC2_E5_TR70-G6_T_VA_C30
1160;VLA-TEC2_E5_TR70-G6_T_VB_C30
1161;VLA-TEC2_E5_TR70-G5_T_VC_C30
1162;VLA-TEC2_E5_TR70-G6_T_IA_C30
1163;VLA-TEC2_E5_TR70-G6_T_IB_C30
1164;VLA-TEC2_E5_TR70-G6_T_IC_C30
1165;VLA-TEC2_E5_TR70-G6_T_VA-B_C30
1166;VLA-TEC2_E5_TR70-G6_T_VB-C_C30
1167;VLA-TEC2_E5_TR70-G6_T_VC-A_C30
1168;VLA-TEC2_E5_TR20_T_EP_C30
1169;VLA-TEC2_E5_TR20_T_EQ_C30
1170;VLA-TEC2_E5_TR20_T_F_C30
1171;VLA-TEC2_E5_TR20_T_VA_C30
1172;VLA-TEC2_E5_TR20_T_VB_C30
1173;VLA-TEC2_E5_TR20_T_VC_C30
1174;VLA-TEC2_E5_TR20_T_IA_C30
1175;VLA-TEC2_E5_TR20_T_IB_C30
1176;VLA-TEC2_E5_TR20_T_IC_C30
1177;VLA-TEC2_E5_TR20_T_VA-B_C30
1178;VLA-TEC2_E5_TR20_T_VB-C_C30
1179;VLA-TEC2_E5_TR20_T_VC-A_C30
1180;VLA-TEC2_E2_G2-KRUSN_T_EP_C30
1181;VLA-TEC2_E2_G2-KRUSN_T_EQ_C30
1182;VLA-TEC2_E2_G2-KRUSN_T_F_C30
1183;VLA-TEC2_E2_G2-KRUSN_T_VA_C30
1184;VLA-TEC2_E2_G2-KRUSN_T_VB_C30
1185;VLA-TEC2_E2_G2-KRUSN_T_VC_C30
1186;VLA-TEC2_E2_G2-KRUSN_T_IA_C30
1187;VLA-TEC2_E2_G2-KRUSN_T_IB_C30
1188;VLA-TEC2_E2_G2-KRUSN_T_IC_C30
1189;VLA-TEC2_E2_G2-KRUSN_T_VA-B_C30
1190;VLA-TEC2_E2_G2-KRUSN_T_VB-C_C30
1191;VLA-TEC2_E2_G2-KRUSN_T_VC-A_C30
1192;VLA-TEC2_E3_TR21_T_EP_C30
1193;VLA-TEC2_E3_TR21_T_EQ_C30
1194;VLA-TEC2_E3_TR21_T_F_C30
1195;VLA-TEC2_E3_TR21_T_VA_C30
1196;VLA-TEC2_E3_TR21_T_VB_C30
1197;VLA-TEC2_E3_TR21_T_VC_C30
1198;VLA-TEC2_E3_TR21_T_IA_C30
1199;VLA-TEC2_E3_TR21_T_IB_C30
1200;VLA-TEC2_E3_TR21_T_IC_C30
1201;VLA-TEC2_E3_TR21_T_VA-B_C30
1202;VLA-TEC2_E3_TR21_T_VB-C_C30
1203;VLA-TEC2_E3_TR21_T_VC-A_C30
1204;VLA-TEC2_E3_TR22_T_EP_C30
1205;VLA-TEC2_E3_TR22_T_EQ_C30
1206;VLA-TEC2_E3_TR22_T_F_C30
1207;VLA-TEC2_E3_TR22_T_VA_C30
1208;VLA-TEC2_E3_TR22_T_VB_C30
1209;VLA-TEC2_E3_TR22_T_VC_C30
1210;VLA-TEC2_E3_TR22_T_IA_C30
1211;VLA-TEC2_E3_TR22_T_IB_C30
1212;VLA-TEC2_E3_TR22_T_IC_C30
1213;VLA-TEC2_E3_TR22_T_VA-B_C30
1214;VLA-TEC2_E3_TR22_T_VB-C_C30
1215;VLA-TEC2_E3_TR22_T_VC-A_C30
1216;VLA-TEC2_E3_TR23_T_EP_C30
1217;VLA-TEC2_E3_TR23_T_EQ_C30
1218;VLA-TEC2_E3_TR23_T_F_C30
1219;VLA-TEC2_E3_TR23_T_VA_C30
1220;VLA-TEC2_E3_TR23_T_VB_C30
1221;VLA-TEC2_E3_TR23_T_VC_C30
1222;VLA-TEC2_E3_TR23_T_IA_C30
1223;VLA-TEC2_E3_TR23_T_IB_C30
1224;VLA-TEC2_E3_TR23_T_IC_C30
1225;VLA-TEC2_E3_TR23_T_VA-B_C30
1226;VLA-TEC2_E3_TR23_T_VB-C_C30
1227;VLA-TEC2_E3_TR23_T_VC-A_C30
1228;VLA-TEC2_E2_TR25-1_T_EP_C30
1229;VLA-TEC2_E2_TR25-1_T_EQ_C30
1230;VLA-TEC2_E2_TR25-1_T_F_C30
1231;VLA-TEC2_E2_TR25-1_T_VA_C30
1232;VLA-TEC2_E2_TR25-1_T_VB_C30
1233;VLA-TEC2_E2_TR25-1_T_VC_C30
1234;VLA-TEC2_E2_TR25-1_T_IA_C30
1235;VLA-TEC2_E2_TR25-1_T_IB_C30
1236;VLA-TEC2_E2_TR25-1_T_IC_C30
1237;VLA-TEC2_E2_TR25-1_T_VA-B_C30
1238;VLA-TEC2_E2_TR25-1_T_VB-C_C30
1239;VLA-TEC2_E2_TR25-1_T_VC-A_C30
1240;VLA-TEC2_E2_TR25-2_T_EP_C30
1241;VLA-TEC2_E2_TR25-2_T_EQ_C30
1242;VLA-TEC2_E2_TR25-2_T_F_C30
1243;VLA-TEC2_E2_TR25-2_T_VA_C30
1244;VLA-TEC2_E2_TR25-2_T_VB_C30
1245;VLA-TEC2_E2_TR25-2_T_VC_C30
1246;VLA-TEC2_E2_TR25-2_T_IA_C30
1247;VLA-TEC2_E2_TR25-2_T_IB_C30
1248;VLA-TEC2_E2_TR25-2_T_IC_C30
1249;VLA-TEC2_E2_TR25-2_T_VA-B_C30
1250;VLA-TEC2_E2_TR25-2_T_VB-C_C30
1251;VLA-TEC2_E2_TR25-2_T_VC-A_C30
1252;VLA-TEC2_E2_TR26-1_T_EP_C30
1253;VLA-TEC2_E2_TR26-1_T_EQ_C30
1254;VLA-TEC2_E2_TR26-1_T_F_C30
1255;VLA-TEC2_E2_TR26-1_T_VA_C30
1256;VLA-TEC2_E2_TR26-1_T_VB_C30
1257;VLA-TEC2_E2_TR26-1_T_VC_C30
1258;VLA-TEC2_E2_TR26-1_T_IA_C30
1259;VLA-TEC2_E2_TR26-1_T_IB_C30
1260;VLA-TEC2_E2_TR26-1_T_IC_C30
1261;VLA-TEC2_E2_TR26-1_T_VA-B_C30
1262;VLA-TEC2_E2_TR26-1_T_VB-C_C30
1263;VLA-TEC2_E2_TR26-1_T_VC-A_C30
1264;VLA-TEC2_E2_TR26-2_T_EP_C30
1265;VLA-TEC2_E2_TR26-2_T_EQ_C30
1266;VLA-TEC2_E2_TR26-2_T_F_C30
1267;VLA-TEC2_E2_TR26-2_T_VA_C30
1268;VLA-TEC2_E2_TR26-2_T_VB_C30
1269;VLA-TEC2_E2_TR26-2_T_VC_C30
1270;VLA-TEC2_E2_TR26-2_T_IA_C30
1271;VLA-TEC2_E2_TR26-2_T_IB_C30
1272;VLA-TEC2_E2_TR26-2_T_IC_C30
1273;VLA-TEC2_E2_TR26-2_T_VA-B_C30
1274;VLA-TEC2_E2_TR26-2_T_VB-C_C30
1275;VLA-TEC2_E2_TR26-2_T_VC-A_C30
1276;VLA-TEC2_E3_TR25_T_EP_C30
1277;VLA-TEC2_E3_TR25_T_EQ_C30
1278;VLA-TEC2_E3_TR25_T_F_C30
1279;VLA-TEC2_E3_TR25_T_VA_C30
1280;VLA-TEC2_E3_TR25_T_VB_C30
1281;VLA-TEC2_E3_TR25_T_VC_C30
1282;VLA-TEC2_E3_TR25_T_IA_C30
1283;VLA-TEC2_E3_TR25_T_IB_C30
1284;VLA-TEC2_E3_TR25_T_IC_C30
1285;VLA-TEC2_E3_TR25_T_VA-B_C30
1286;VLA-TEC2_E3_TR25_T_VB-C_C30
1287;VLA-TEC2_E3_TR25_T_VC-A_C30
1288;VLA-TEC2_E3_TR26_T_EP_C30
1289;VLA-TEC2_E3_TR26_T_EQ_C30
1290;VLA-TEC2_E3_TR26_T_F_C30
1291;VLA-TEC2_E3_TR26_T_VA_C30
1292;VLA-TEC2_E3_TR26_T_VB_C30
1293;VLA-TEC2_E3_TR26_T_VC_C30
1294;VLA-TEC2_E3_TR26_T_IA_C30
1295;VLA-TEC2_E3_TR26_T_IB_C30
1296;VLA-TEC2_E3_TR26_T_IC_C30
1297;VLA-TEC2_E3_TR26_T_VA-B_C30
1298;VLA-TEC2_E3_TR26_T_VB-C_C30
1299;VLA-TEC2_E3_TR26_T_VC-A_C30
1300;VLA-TEC2_E2_G2-PKRU_T_EP_C30
1301;VLA-TEC2_E2_G2-PKRU_T_EQ_C30
1302;VLA-TEC2_E2_G2-PKRU_T_F_C30
1303;VLA-TEC2_E2_G2-PKRU_T_VA_C30
1304;VLA-TEC2_E2_G2-PKRU_T_VB_C30
1305;VLA-TEC2_E2_G2-PKRU_T_VC_C30
1306;VLA-TEC2_E2_G2-PKRU_T_IA_C30
1307;VLA-TEC2_E2_G2-PKRU_T_IB_C30
1308;VLA-TEC2_E2_G2-PKRU_T_IC_C30
1309;VLA-TEC2_E2_G2-PKRU_T_VA-B_C30
1310;VLA-TEC2_E2_G2-PKRU_T_VB-C_C30
1311;VLA-TEC2_E2_G2-PKRU_T_VC-A_C30
1312;VLA-TEC2_E2_TR30-PKRU_T_EP_C30
1313;VLA-TEC2_E2_TR30-PKRU_T_EQ_C30
1314;VLA-TEC2_E2_TR30-PKRU_T_F_C30
1315;VLA-TEC2_E2_TR30-PKRU_T_VA_C30
1316;VLA-TEC2_E2_TR30-PKRU_T_VB_C30
1317;VLA-TEC2_E2_TR30-PKRU_T_VC_C30
1318;VLA-TEC2_E2_TR30-PKRU_T_IA_C30
1319;VLA-TEC2_E2_TR30-PKRU_T_IB_C30
1320;VLA-TEC2_E2_TR30-PKRU_T_IC_C30
1321;VLA-TEC2_E2_TR30-PKRU_T_VA-B_C30
1322;VLA-TEC2_E2_TR30-PKRU_T_VB-C_C30
1323;VLA-TEC2_E2_TR30-PKRU_T_VC-A_C30
1324;VLA-TEC2_E2_TR30-CN_T_EP_C30
1325;VLA-TEC2_E2_TR30-CN_T_EQ_C30
1326;VLA-TEC2_E2_TR30-CN_T_F_C30
1327;VLA-TEC2_E2_TR30-CN_T_VA_C30
1328;VLA-TEC2_E2_TR30-CN_T_VB_C30
1329;VLA-TEC2_E2_TR30-CN_T_VC_C30
1330;VLA-TEC2_E2_TR30-CN_T_IA_C30
1331;VLA-TEC2_E2_TR30-CN_T_IB_C30
1332;VLA-TEC2_E2_TR30-CN_T_IC_C30
1333;VLA-TEC2_E2_TR30-CN_T_VA-B_C30
1334;VLA-TEC2_E2_TR30-CN_T_VB-C_C30
1335;VLA-TEC2_E2_TR30-CN_T_VC-A_C30
1336;VLA-TEC2_E3_TR24_T_EP_C30
1337;VLA-TEC2_E3_TR24_T_EQ_C30
1338;VLA-TEC2_E3_TR24_T_F_C30
1339;VLA-TEC2_E3_TR24_T_VA_C30
1340;VLA-TEC2_E3_TR24_T_VB_C30
1341;VLA-TEC2_E3_TR24_T_VC_C30
1342;VLA-TEC2_E3_TR24_T_IA_C30
1343;VLA-TEC2_E3_TR24_T_IB_C30
1344;VLA-TEC2_E3_TR24_T_IC_C30
1345;VLA-TEC2_E3_TR24_T_VA-B_C30
1346;VLA-TEC2_E3_TR24_T_VB-C_C30
1347;VLA-TEC2_E3_TR24_T_VC-A_C30
1348;VLA-TEC2_TC_TEC2_F_TC_N
1349;VLA-TEC2_E5_VL-ST2_T_EP_C30
1350;VLA-TEC2_E5_VL-ST2_T_EQ_C30
1351;VLA-TEC2_E5_VL-ST1_F_EP_C30
1352;VLA-TEC2_E5_VL-ST1_F_EQ_C30
1353;VLA-TEC2_E5_VL-ST2_F_EP_C30
1354;VLA-TEC2_E5_VL-ST2_F_EQ_C30
1355;VLA-TEC2_E5_VL-ST3_T_EP_C30
1356;VLA-TEC2_E5_VL-ST3_T_EQ_C30
1357;VLA-TEC2_E5_VL-ST3_F_EP_C30
1358;VLA-TEC2_E5_VL-ST3_F_EQ_C30
1359;VLA-TEC2_E5_VL-ST4_T_EP_C30
1360;VLA-TEC2_E5_VL-ST4_T_EQ_C30
1361;VLA-TEC2_E5_VL-ST4_F_EP_C30
1362;VLA-TEC2_E5_VL-OK1_T_EP_C30
1363;VLA-TEC2_E5_VL-OK1_T_EQ_C30
1364;VLA-TEC2_E5_VL-OK1_F_EP_C30
1365;VLA-TEC2_E5_VL-OK1_F_EQ_C30
1366;VLA-TEC2_E5_VL-OK2_T_EP_C30
1367;VLA-TEC2_E5_VL-OK2_T_EQ_C30
1368;VLA-TEC2_E5_VL-OK2_F_EP_C30
1369;VLA-TEC2_E5_VL-OK2_F_EQ_C30
1370;VLA-TEC2_E5_VL-ST4_F_EQ_C30
0;VLA-TEC2_E2_CN10SK-8_VK_ST
1;VLA-TEC2_E2_CN10SK-6_VK_ST
2;VLA-TEC2_E2_CN11SK-47_VK_ST
3;VLA-TEC2_E2_11SK-46_VK_ST
4;VLA-TEC2_E2_CN11SK-51_VK_ST
5;VLA-TEC2_E2_CN11SK-54_VK_ST
6;VLA-TEC2_E2_CN11SK-56_VK_ST
7;VLA-TEC2_E2_CN13SK-40_VK_ST
8;VLA-TEC2_E2_CN12SK-3_VK_ST
9;VLA-TEC2_E2_CN12SK-1_VK_ST
10;VLA-TEC2_E3_AGP-G5_VK_ST
11;VLA-TEC2_E3_G5_VK_ST
12;VLA-TEC2_E3_AGP-G6_VK_ST
13;VLA-TEC2_E3_G6_VK_ST
14;VLA-TEC2_E5_TR6_VK_ST
15;VLA-TEC2_E5_TR70-G6_VK_ST
16;VLA-TEC2_E5_TR70-G5_VK_ST
17;VLA-TEC2_E5_TR5_VK_ST
18;VLA-TEC2_E2_CN10SK-3_VK_ST
19;VLA-TEC2_E2_CN10SK-1_VK_ST
20;VLA-TEC2_E2_CN13SK-44_VK_ST
21;VLA-TEC2_E2_10SK-12_VK_ST
22;VLA-TEC2_E2_CN4SK-32_VK_ST
23;VLA-TEC2_E2_2SK-26_VK_ST
24;VLA-TEC2_E2_2SK-22_VK_ST
25;VLA-TEC2_E2_1SK-18_VK_ST
26;VLA-TEC2_E2_2SK-36_VK_ST
27;VLA-TEC2_E2_2SK-32_VK_ST
28;VLA-TEC2_E2_2SK-30_VK_ST
29;VLA-TEC2_E2_CN5SK-5_VK_ST
30;VLA-TEC2_E2_CN5SK-3_VK_ST
31;VLA-TEC2_E2_CN5SK-0_VK_ST
32;VLA-TEC2_E2_AGP-G2_VK_ST
33;VLA-TEC2_E3_AGP-G3_VK_ST
34;VLA-TEC2_E3_AGP-G4_VK_ST
35;VLA-TEC2_E2_G2-KRUSN_VK_ST
36;VLA-TEC2_E2_G2-PKRU_VK_ST
37;VLA-TEC2_E2_CN1SK-22_VK_ST
38;VLA-TEC2_E2_CN2SK-34_VK_ST
39;VLA-TEC2_E2_CN3SK-25_VK_ST
40;VLA-TEC2_E2_CN4SK-31_VK_ST
41;VLA-TEC2_E2_CN3SK-22_VK_ST
42;VLA-TEC2_E2_CN7SK-30_VK_ST
43;VLA-TEC2_E2_CN8SK-13_VK_ST
44;VLA-TEC2_E2_CN8SK-41_VK_ST
45;VLA-TEC2_E2_CN8SK-37_VK_ST
46;VLA-TEC2_E2_CN9SK-6_VK_ST
47;VLA-TEC2_E2_CN9SK-2_VK_ST
48;VLA-TEC2_E2_CN9SK-38_VK_ST
49;VLA-TEC2_E2_1SK-12_VK_ST
50;VLA-TEC2_E2_1SK-10_VK_ST
51;VLA-TEC2_E2_1SK-8_VK_ST
52;VLA-TEC2_E2_CN2SK-64_VK_ST
53;VLA-TEC2_E2_CN3SK-9_VK_ST
54;VLA-TEC2_E2_CN4SK-43_VK_ST
55;VLA-TEC2_E2_CN5SK-2_VK_ST
56;VLA-TEC2_E2_CN5SK-13_VK_ST
57;VLA-TEC2_E2_CN5SK-11_VK_ST
58;VLA-TEC2_E2_CN6SK-2_VK_ST
59;VLA-TEC2_E2_CN6SK-16_VK_ST
60;VLA-TEC2_E2_CN7SK-2_VK_ST
61;VLA-TEC2_E2_CN7SK-8_VK_ST
62;VLA-TEC2_E2_1SK-1_VK_ST
63;VLA-TEC2_E2_1SK-3_VK_ST
64;VLA-TEC2_E2_1SK-15_VK_ST
65;VLA-TEC2_E2_1SK-13_VK_ST
66;VLA-TEC2_E2_1SK-11_VK_ST
67;VLA-TEC2_E2_1SK-9_VK_ST
68;VLA-TEC2_E2_2SK-27_VK_ST
69;VLA-TEC2_E2_2SK-25_VK_ST
70;VLA-TEC2_E2_2SK-23_VK_ST
71;VLA-TEC2_E2_2SK-35_VK_ST
72;VLA-TEC2_E2_2SK-31_VK_ST
73;VLA-TEC2_E2_3SK-5_VK_ST
74;VLA-TEC2_E2_3SK-4_VK_ST
75;VLA-TEC2_E2_3SK-3_VK_ST
76;VLA-TEC2_E2_3SK-2_VK_ST
77;VLA-TEC2_E2_3SK-8_VK_ST
78;VLA-TEC2_E2_3SK-7_VK_ST
79;VLA-TEC2_E2_3SK-6_VK_ST
80;VLA-TEC2_E2_4SK-11_VK_ST
81;VLA-TEC2_E2_4SK-10_VK_ST
82;VLA-TEC2_E2_4SK-9_VK_ST
83;VLA-TEC2_E5_TR2_VK_ST
84;VLA-TEC2_E5_TR20_VK_ST
85;VLA-TEC2_E5_TR3_VK_ST
86;VLA-TEC2_E5_TR30-G3_VK_ST
87;VLA-TEC2_E5_TR30-G4_VK_ST
88;VLA-TEC2_E5_TR4_VK_ST
89;VLA-TEC2_E3_TR21_VK_ST
90;VLA-TEC2_E3_TR22_VK_ST
91;VLA-TEC2_E3_TR23_VK_ST
92;VLA-TEC2_E3_TR24_VK_ST
93;VLA-TEC2_E2_4SK-14_VK_ST
94;VLA-TEC2_E2_4SK-13_VK_ST
95;VLA-TEC2_E2_4SK-12_VK_ST
